https://en.wikipedia.org/wiki/%C2%A1Dos!,!Dos!,"¡Dos! - Wikipedia",2019-05-15T13:06
"https://en.wikipedia.org/wiki/Explora_(Albuquerque,_New_Mexico)",!Explora!_Science_Center_and_Children's_Museum,"Explora (Albuquerque, New Mexico) - Wikipedia",2018-11-20T02:43
https://en.wikipedia.org/wiki/Idea_Factory,!F,"Idea Factory - Wikipedia",2019-02-10T12:47
"https://en.wikipedia.org/wiki/%C2%A1Forward,_Russia!","!Forward,_Russia!","¡Forward, Russia! - Wikipedia",2018-06-27T21:29
https://en.wikipedia.org/wiki/%C7%83G%C3%A3%C7%83ne_language,!Ga!ne_language,"ǃGãǃne language - Wikipedia",2016-08-21T23:59
https://en.wikipedia.org/wiki/!Hero,!HERO,"!Hero - Wikipedia",2018-08-23T14:54
https://en.wikipedia.org/wiki/%C2%A1Happy_Birthday_Guadalupe!,!Happy_Birthday_Guadaloupe!,"¡Happy Birthday Guadalupe! - Wikipedia",2019-01-03T20:25
https://en.wikipedia.org/wiki/%C2%A1Hello_Friends!,!Hello_Friends!,"¡Hello Friends! - Wikipedia",2017-11-27T07:28
https://en.wikipedia.org/wiki/!Hero_(album),!Hero_(album),"!Hero (album) - Wikipedia",2018-12-18T23:04
https://en.wikipedia.org/wiki/%C2%A1Hola!,!Hola!,"¡Hola! - Wikipedia",2019-05-02T21:47
https://en.wikipedia.org/wiki/List_of_Barney_%26_Friends_episodes_and_videos#Episodes,"!Hola,_Mexico!","List of Barney & Friends episodes and videos - Wikipedia",2019-05-04T12:58
https://en.wikipedia.org/wiki/!Kung_languages,!Hu_language,"!Kung languages - Wikipedia",2019-03-01T21:55
https://en.wikipedia.org/wiki/Khwe_language,!Hukwe_language,"Khwe language - Wikipedia",2019-05-05T14:26
https://en.wikipedia.org/wiki/Studio_!K7,!K7,"Studio !K7 - Wikipedia",2019-01-15T02:10
https://en.wikipedia.org/wiki/%C7%81Karas_Region,!Karas_Region,"ǁKaras Region - Wikipedia",2019-04-15T16:27
https://en.wikipedia.org/wiki/%C7%83Kheis_Local_Municipality,!Kheis_Local_Municipality,"ǃKheis Local Municipality - Wikipedia",2019-04-29T13:58
https://en.wikipedia.org/wiki/Spurious_languages#!Khuai,!Khuai_language,"Spurious languages - Wikipedia",2019-04-26T20:13
https://en.wikipedia.org/wiki/Khoemana,!Kora,"Khoemana - Wikipedia",2019-01-05T06:23
https://en.wikipedia.org/wiki/%C7%83Kung_people,!Kung,"ǃKung people - Wikipedia",2019-05-23T22:05
https://en.wikipedia.org/wiki/Ekoka_!Kung,!Kung-Ekoka,"Ekoka !Kung - Wikipedia",2019-05-04T15:34
https://en.wikipedia.org/wiki/%C7%83Kung_people#Mythology,!Kung_mythology,"ǃKung people - Wikipedia",2019-05-23T22:05
https://en.wikipedia.org/wiki/Tuu_languages,!Kwi,"Tuu languages - Wikipedia",2019-05-02T18:08
https://en.wikipedia.org/wiki/Zarch#Lander,!Lander,"Zarch - Wikipedia",2019-04-21T07:20
https://en.wikipedia.org/wiki/%C2%A1Mayday!,!Mayday!,"¡Mayday! - Wikipedia",2019-06-04T03:05
https://en.wikipedia.org/wiki/%C2%A1Mucha_Lucha!,!MuchaLucha!,"¡Mucha Lucha! - Wikipedia",2019-05-23T23:54
https://en.wikipedia.org/wiki/They_shall_not_pass,!No_Pasaran!,"They shall not pass - Wikipedia",2019-05-20T20:26
https://en.wikipedia.org/wiki/Oh_My_Goddess!,"!Oh,_Mi_Diosa!","Oh My Goddess! - Wikipedia",2019-03-21T16:07
https://en.wikipedia.org/wiki/National_Anthem_of_Colombia,!Oh_Gloria_Inmarcesible!,"National Anthem of Colombia - Wikipedia",2019-05-09T10:10
https://en.wikipedia.org/wiki/Argentine_National_Anthem,"!Oid,_Mortales!","Argentine National Anthem - Wikipedia",2019-05-25T23:30
https://en.wikipedia.org/wiki/!Oka_Tokat,!Oka_Tokat,"!Oka Tokat - Wikipedia",2019-04-26T08:14
https://en.wikipedia.org/wiki/%C2%A1Ol%C3%A9_Torm%C3%A9!,!Ole_Torme!:_Mel_Torme_Goes_South_of_the_Border_with_Billy_May,"¡Olé Tormé! - Wikipedia",2019-01-29T15:46
https://en.wikipedia.org/wiki/%C2%A1Oye_Esteban!,!Oye_Esteban!,"¡Oye Esteban! - Wikipedia",2019-02-17T02:27
https://en.wikipedia.org/wiki/!PAUS3,!PAUS3,"!PAUS3 - Wikipedia",2018-08-23T12:16
https://en.wikipedia.org/wiki/%C2%A1Policia!:_A_Tribute_to_the_Police,!Policia!_-_A_Tribute_To_The_Police,"¡Policia!: A Tribute to the Police - Wikipedia",2017-11-27T07:38
https://en.wikipedia.org/wiki/%C2%BFPor_qu%C3%A9_no_te_callas%3F,!Por_que_no_te_callas!,"¿Por qué no te callas? - Wikipedia",2019-05-02T21:47
https://en.wikipedia.org/wiki/Q%27Viva!_The_Chosen,!Q'Viva!:_The_Chosen,"Q'Viva! The Chosen - Wikipedia",2019-04-17T02:20
https://en.wikipedia.org/wiki/Qu%C3%A9_clase_de_Amor,!Que_Clase_de_Amor!,"Qué clase de Amor - Wikipedia",2018-07-16T01:42
https://en.wikipedia.org/wiki/%C2%A1Que_viva_la_m%C3%BAsica!,!Que_viva_la_musica!,"¡Que viva la música! - Wikipedia",2017-09-19T03:05
https://en.wikipedia.org/wiki/%C2%A1Quiero_Vivir!,!Quiero_Vivir!,"¡Quiero Vivir! - Wikipedia",2018-03-12T07:47
https://en.wikipedia.org/wiki/Recurring_Saturday_Night_Live_characters_and_sketches_introduced_2003%E2%80%932004#¡Show_Biz_Grande_Explosion!,!Show_Biz_Grande_Explosion!,"Recurring Saturday Night Live characters and sketches introduced 2003–2004 - Wikipedia",2019-02-18T17:09
https://en.wikipedia.org/wiki/!T.O.O.H.!,!T.O.O.H!,"!T.O.O.H.! - Wikipedia",2019-02-18T16:17
https://en.wikipedia.org/wiki/%C2%A1Tchkung!,!Tchkung!,"¡Tchkung! - Wikipedia",2019-04-07T11:17
https://en.wikipedia.org/wiki/Three_Amigos,!Three_Amigos!,"Three Amigos - Wikipedia",2019-05-15T07:46
https://en.wikipedia.org/wiki/Land_and_liberty_(slogan),!Tierra_y_Libertad!,"Land and liberty (slogan) - Wikipedia",2019-04-05T12:26
https://en.wikipedia.org/wiki/%C2%A1Tr%C3%A9!,!Tr'e!,"¡Tré! - Wikipedia",2019-04-24T03:48
https://en.wikipedia.org/wiki/%C2%A1Uno!,!Uno!,"¡Uno! - Wikipedia",2019-04-27T21:31
https://en.wikipedia.org/wiki/Let%27s_Go_with_Pancho_Villa,!Vamonos_con_Pancho_Villa!,"Let's Go with Pancho Villa - Wikipedia",2019-06-04T16:34
https://en.wikipedia.org/wiki/Vampires_in_Havana,!Vampiros_en_La_Habana!,"Vampires in Havana - Wikipedia",2019-04-13T01:23
https://en.wikipedia.org/wiki/Thomas_N%C3%B6la#Albums,!Vanity_is_a_Sin!,"Thomas Nöla - Wikipedia",2018-12-11T21:15
https://en.wikipedia.org/wiki/%C2%A1Viva!_Los_Straitjackets,!Viva!_Los_Straitjackets,"¡Viva! Los Straitjackets - Wikipedia",2018-05-13T03:12
https://en.wikipedia.org/wiki/%C2%A1Viva!_Vaughan,!Viva!_Vaughan,"¡Viva! Vaughan - Wikipedia",2018-05-13T03:12
https://en.wikipedia.org/wiki/%C2%A1Viva_la_Cobra!,!Viva_La_Cobra!,"¡Viva la Cobra! - Wikipedia",2018-10-27T06:18
https://en.wikipedia.org/wiki/%C2%A1Viva_Nueva!,!Viva_Nueva!,"¡Viva Nueva! - Wikipedia",2019-03-22T23:28
https://en.wikipedia.org/wiki/%C2%A1Viva_Zapata!,!Viva_Zapata!,"¡Viva Zapata! - Wikipedia",2018-06-16T15:25
https://en.wikipedia.org/wiki/List_of_The_Venture_Bros._episodes#Season_2_(2006),!Viva_los_Muertos!,"List of The Venture Bros. episodes - Wikipedia",2019-03-19T05:50
https://en.wikipedia.org/wiki/List_of_programs_broadcast_by_TeenNick,!Vivo_Latino!,"List of programs broadcast by TeenNick - Wikipedia",2019-06-03T18:40
https://en.wikipedia.org/wiki/!Wowow!,!WOWOW!,"!Wowow! - Wikipedia",2019-04-14T23:35
https://en.wikipedia.org/wiki/!Women_Art_Revolution,!Women_Art_Revolution,"!Women Art Revolution - Wikipedia",2019-06-03T06:15
https://en.wikipedia.org/wiki/%C7%80Xam_and_%C7%82Khomani_heartland,!Xam_Khomani_Heartland,"ǀXam and ǂKhomani heartland - Wikipedia",2018-09-26T12:52
https://en.wikipedia.org/wiki/Taa_language,!Xo_language,"Taa language - Wikipedia",2019-05-04T14:01
https://en.wikipedia.org/wiki/Russell_Peters,!Xobile,"Russell Peters - Wikipedia",2019-06-03T17:04
https://en.wikipedia.org/wiki/%C7%83Xu_(god),!Xu_(god),"ǃXu (god) - Wikipedia",2019-04-09T03:46
https://en.wikipedia.org/wiki/%C2%A1Ya_basta!,!Ya_basta!,"¡Ya basta! - Wikipedia",2018-12-08T19:12
https://en.wikipedia.org/wiki/CONFIG.SYS#!,!_(CONFIG.SYS_directive),"CONFIG.SYS - Wikipedia",2019-05-08T09:42
https://en.wikipedia.org/wiki/Donnie_Vie,!_(Donnie_Vie_Album),"Donnie Vie - Wikipedia",2019-05-02T03:16
https://en.wikipedia.org/wiki/!_(The_Dismemberment_Plan_album),!_(The_Dismemberment_Plan_album),"! (The Dismemberment Plan album) - Wikipedia",2018-09-17T18:53
https://en.wikipedia.org/wiki/Unit_(album),!_(The_Song_Formerly_Known_As),"Unit (album) - Wikipedia",2019-05-18T10:20
https://en.wikipedia.org/wiki/!_(disambiguation)#Music,!_(album),"! (disambiguation) - Wikipedia",2018-09-21T04:13
https://en.wikipedia.org/wiki/Chess_annotation_symbols,!_(chess),"Chess annotation symbols - Wikipedia",2019-02-13T11:16
https://en.wikipedia.org/wiki/!_(disambiguation),!_(disambiguation),"! (disambiguation) - Wikipedia",2018-09-21T04:13
https://en.wikipedia.org/wiki/Factorial,!_(math),"Factorial - Wikipedia",2019-05-22T20:45
https://en.wikipedia.org/wiki/!_(disambiguation)#Mathematics_and_computers,!_(mathematics),"! (disambiguation) - Wikipedia",2018-09-21T04:13
https://en.wikipedia.org/wiki/Al%C3%B3_Presidente,"!alo,_Presidente!","Aló Presidente - Wikipedia",2019-02-07T03:16
https://en.wikipedia.org/wiki/Bang_Bus,!bus,"Bang Bus - Wikipedia",2019-05-29T17:08
https://en.wikipedia.org/wiki/Exclaim!,!earshot,"Exclaim! - Wikipedia",2019-03-22T12:23
https://en.wikipedia.org/wiki/Panhole,!gau,"Panhole - Wikipedia",2019-01-29T17:28
https://en.wikipedia.org/wiki/Cascading_Style_Sheets#Sources,!important,"Cascading Style Sheets - Wikipedia",2019-05-20T17:47
https://en.wikipedia.org/wiki/Illmind,!llmind,"Illmind - Wikipedia",2019-04-26T04:16
https://en.wikipedia.org/wiki/List_of_DC_Comics_imprints#Impact_Comics,!mpact,"List of DC Comics imprints - Wikipedia",2019-05-30T15:30
https://en.wikipedia.org/wiki/List_of_DC_Comics_imprints,!mpact_Comics,"List of DC Comics imprints - Wikipedia",2019-05-30T15:30
https://en.wikipedia.org/wiki/Impossible_(game_show),!mpossible,"Impossible (game show) - Wikipedia",2019-06-03T15:28
https://en.wikipedia.org/wiki/Acanthosicyos_horridus,!nara,"Acanthosicyos horridus - Wikipedia",2018-10-01T05:13
https://en.wikipedia.org/wiki/Wikipedia:Glossary#!vote,!vote,"Wikipedia:Glossary - Wikipedia",2019-05-22T12:16
https://en.wikipedia.org/wiki/Quotation_mark,'"',"Quotation mark - Wikipedia",2019-05-27T06:48
https://en.wikipedia.org/wiki/Empty_string,'""',"Empty string - Wikipedia",2019-05-10T13:24
https://en.wikipedia.org/wiki/%22Ch%C5%ABsotsu%22_%22Ch%C5%ABkara%22#"Chūsotsu"_"Chūkara":_Ebichū_no_Complete_Best,'""Chūsotsu"_"Chūkara":_Ebichū_no_Complete_Best',""Chūsotsu" "Chūkara" - Wikipedia",2019-02-19T08:37
https://en.wikipedia.org/wiki/(It)_Feels_So_Good,'"(It)_Feels_So_Good"',"(It) Feels So Good - Wikipedia",2018-11-18T04:10
https://en.wikipedia.org/wiki/All_You_Zombies,'"-All_You_Zombies-"',"All You Zombies - Wikipedia",2019-05-17T19:52
https://en.wikipedia.org/wiki/%22%E2%80%94And_He_Built_a_Crooked_House%E2%80%94%22,'"-And_He_Built_a_Crooked_House-"',""—And He Built a Crooked House—" - Wikipedia",2019-03-05T09:48
https://en.wikipedia.org/wiki/Full_stop,'"."',"Full stop - Wikipedia",2019-05-31T04:14
https://en.wikipedia.org/wiki/%22...And_Ladies_of_the_Club%22,'"...And_Ladies_of_the_Club"',""...And Ladies of the Club" - Wikipedia",2018-09-17T21:49
https://en.wikipedia.org/wiki/Ich_t%C3%B6te_mich...,""...Ich_toete_mich_jedesmal_aufs_Neue,_doch_ich_bin_unsterblich,_und_ich_erstehe_wieder_auf;_in_einer_Vision_der_Untergangs..."","Ich töte mich... - Wikipedia",2018-06-03T05:43
https://en.wikipedia.org/wiki/%22...The_Truth_Is_a_Fucking_Lie...%22,'"...The_Truth_Is_a_Fucking_Lie..."',""...The Truth Is a Fucking Lie..." - Wikipedia",2017-11-27T20:44
https://en.wikipedia.org/wiki/112_Georgia,'"112"_Georgia_-_Emergency_Response_Center',"112 Georgia - Wikipedia",2018-11-26T16:42
"https://en.wikipedia.org/wiki/1_Decembrie_1918_University,_Alba_Iulia",""1_Decembrie_1918"_University,_Alba_Iulia","1 Decembrie 1918 University, Alba Iulia - Wikipedia",2018-07-31T08:58
https://en.wikipedia.org/wiki/300_(pinball),'"300"',"300 (pinball) - Wikipedia",2019-03-11T05:06
https://en.wikipedia.org/wiki/30_Something_Working_Group,'"30_Something"_Working_Group',"30 Something Working Group - Wikipedia",2019-03-15T10:45
https://en.wikipedia.org/wiki/39_Bo%C3%B6tis,'"39_Boo"',"39 Boötis - Wikipedia",2019-05-12T18:59
https://en.wikipedia.org/wiki/40_(song),'"40"',"40 (song) - Wikipedia",2018-09-04T03:52
https://en.wikipedia.org/wiki/Licks_Tour,'"40_Licks"_World_tour',"Licks Tour - Wikipedia",2019-05-31T17:24
https://en.wikipedia.org/wiki/Group_coded_recording#4_and_4,'"4_and_4"_encoding',"Group coded recording - Wikipedia",2019-05-04T13:36
https://en.wikipedia.org/wiki/Group_coded_recording#5_and_3,'"5_and_3"_encoding',"Group coded recording - Wikipedia",2019-05-04T13:36
https://en.wikipedia.org/wiki/Group_coded_recording#6_and_2,'"6_and_2"_encoding',"Group coded recording - Wikipedia",2019-05-04T13:36
https://en.wikipedia.org/wiki/713_Requests_Permission_to_Land,'"713"_Requests_Permission_to_Land',"713 Requests Permission to Land - Wikipedia",2019-05-11T02:27
https://en.wikipedia.org/wiki/9%E2%80%939%E2%80%939_Plan,'"9-9-9"_plan',"9–9–9 Plan - Wikipedia",2019-05-01T17:25
"https://en.wikipedia.org/wiki/%22900%22,_Cahiers_d%27Italie_et_d%27Europe",""900",_Cahiers_d'Italie_et_d'Europe",""900", Cahiers d'Italie et d'Europe - Wikipedia",2018-11-29T05:25
https://en.wikipedia.org/wiki/%22@%22,'"@"',""@" - Wikipedia",2018-10-26T18:26
https://en.wikipedia.org/wiki/Pretty_Little_Liars,'"A"',"Pretty Little Liars - Wikipedia",2019-06-03T22:46
https://en.wikipedia.org/wiki/%27A%27_You%27re_Adorable,'"A"_-_You're_Adorable',"'A' You're Adorable - Wikipedia",2019-02-06T17:49
https://en.wikipedia.org/wiki/%22A%22_Device,'"A"_Device',""A" Device - Wikipedia",2019-01-09T19:46
https://en.wikipedia.org/wiki/%22A%22_Fort_and_Battery_Hill_Redoubt-Camp_Early,'"A"_Fort_and_Battery_Hill_Redoubt-Camp_Early',""A" Fort and Battery Hill Redoubt-Camp Early - Wikipedia",2018-08-21T02:18
https://en.wikipedia.org/wiki/%22A%22_Is_for_Alibi,'"A"_Is_for_Alibi',""A" Is for Alibi - Wikipedia",2019-05-16T13:34
https://en.wikipedia.org/wiki/CIVI-DT,'"A"_Vancouver',"CIVI-DT - Wikipedia",2019-04-21T18:13
"https://en.wikipedia.org/wiki/A,_My_Name_is_Alex",""A,"_My_Name_is_Alex","A, My Name is Alex - Wikipedia",2019-02-24T23:40
https://en.wikipedia.org/wiki/Amelia_Reynolds_Long,'"A._R._Long"',"Amelia Reynolds Long - Wikipedia",2019-02-05T21:45
https://en.wikipedia.org/wiki/Jessica_Jones_(TV_series),'"AKA_Ladies_Night"',"Jessica Jones (TV series) - Wikipedia",2019-06-04T03:09
https://en.wikipedia.org/wiki/ATB,'"ATB"_Tanneberger',"ATB - Wikipedia",2019-05-12T10:57
https://en.wikipedia.org/wiki/A_Little_Boy_Lost,'"A_Little_Boy_Lost"',"A Little Boy Lost - Wikipedia",2018-08-29T13:21
https://en.wikipedia.org/wiki/A_More_Perfect_Union_(speech),'"A_More_Perfect_Union"_speech',"A More Perfect Union (speech) - Wikipedia",2019-01-19T02:29
https://en.wikipedia.org/wiki/A_Night_in_Maln%C3%A9ant,'"A_Night_in_Malnéant"',"A Night in Malnéant - Wikipedia",2019-02-25T21:52
https://en.wikipedia.org/wiki/Captain_Aardvark,'"Aarfy"_Aardvark',"Captain Aardvark - Wikipedia",2019-05-25T22:03
https://en.wikipedia.org/wiki/Abd_El_Gilil,'"Abd_el-Gilil',"Abd El Gilil - Wikipedia",2017-10-27T04:26
https://en.wikipedia.org/wiki/Bob_Orton_Jr.,'"Ace_Cowboy"_Orton',"Bob Orton Jr. - Wikipedia",2019-05-18T18:20
https://en.wikipedia.org/wiki/Adult-onset_immunodeficiency_syndrome,'"Adult_onset"_immunodeficiency_syndrome',"Adult-onset immunodeficiency syndrome - Wikipedia",2018-07-11T02:23
https://en.wikipedia.org/wiki/Bugs_Bunny,'"Ain't_I_a_stinker"',"Bugs Bunny - Wikipedia",2019-06-04T10:17
https://en.wikipedia.org/wiki/Blood_on_the_Risers,'"Ain't_gonna_jump_no_more"',"Blood on the Risers - Wikipedia",2019-05-07T22:50
"https://en.wikipedia.org/wiki/Orchestral_suites_(Bach)#Suite_No._3_in_D_major,_BWV_1068",'"Air"_from_Johann_Sebastian_Bach's_Orchestral_Suite_No._3',"Orchestral suites (Bach) - Wikipedia",2019-05-17T16:11
https://en.wikipedia.org/wiki/Alexandru_Ioan_Cuza_University,'"Al._I._Cuza"_University',"Alexandru Ioan Cuza University - Wikipedia",2019-05-16T10:19
https://en.wikipedia.org/wiki/Secession_in_the_United_States#State_secession,'"Alaska_back_to_Russia"_petitions_for_secession',"Secession in the United States - Wikipedia",2019-06-03T22:09
https://en.wikipedia.org/wiki/Alecu_Russo_State_University_of_B%C4%83l%C8%9Bi,'"Alecu_Russo"_State_University_of_Balti',"Alecu Russo State University of Bălți - Wikipedia",2019-05-07T08:47
https://en.wikipedia.org/wiki/William_H._Murray,'"Alfalfa_Bill"_Murray',"William H. Murray - Wikipedia",2019-05-09T20:40
https://en.wikipedia.org/wiki/Alias_(2013_film),'"Alias"_(2013_film)',"Alias (2013 film) - Wikipedia",2019-01-06T04:17
https://en.wikipedia.org/wiki/All-in_professional_wrestling,'"All-in"_professional_wrestling',"All-in professional wrestling - Wikipedia",2019-05-10T18:20
https://en.wikipedia.org/wiki/All_About_That_Bass,'"All_About_That_Bass"',"All About That Bass - Wikipedia",2019-05-29T16:00
https://en.wikipedia.org/wiki/%22All_God%27s_Children%22_Campaign,'"All_God's_Children"_Campaign',""All God's Children" Campaign - Wikipedia",2018-12-14T04:17
https://en.wikipedia.org/wiki/All_My_Friends,'"All_My_Friends"',"All My Friends - Wikipedia",2019-05-30T04:22
https://en.wikipedia.org/wiki/Heartland_(United_States),'"American_heartland"',"Heartland (United States) - Wikipedia",2019-05-02T13:29
https://en.wikipedia.org/wiki/%22And%22_theory_of_conservatism,'"And"_theory',""And" theory of conservatism - Wikipedia",2019-03-07T16:47
https://en.wikipedia.org/wiki/Angel_(disambiguation),'"Angel"',"Angel (disambiguation) - Wikipedia",2019-05-09T05:04
https://en.wikipedia.org/wiki/Project_Chanology,'"Anonymous"_anti-Scientology_protests',"Project Chanology - Wikipedia",2019-04-29T15:21
"https://en.wikipedia.org/wiki/List_of_Acts_of_the_Parliament_of_the_United_Kingdom,_1900%E2%80%931919",'"Anzac"_(Restriction_on_Trade_Use_of_Word)_Act_1916',"List of Acts of the Parliament of the United Kingdom, 1900–1919 - Wikipedia",2019-05-08T17:53
https://en.wikipedia.org/wiki/National_Museum_of_Iran,'"Archaeological_Museum_of_Iran"',"National Museum of Iran - Wikipedia",2019-04-21T01:20
https://en.wikipedia.org/wiki/Arena_(short_story),'"Arena"_(short_story)',"Arena (short story) - Wikipedia",2019-04-27T06:19
https://en.wikipedia.org/wiki/Arigat%C5%8D_(Sekai_no_Doko_ni_Ite_mo),'"Arigatou"_(Sekai_no_Doko_ni_Ite_mo)',"Arigatō (Sekai no Doko ni Ite mo) - Wikipedia",2018-12-19T08:18
https://en.wikipedia.org/wiki/Arizona_Charlie,'"Arizona"_Charlie_Meadows',"Arizona Charlie - Wikipedia",2019-01-24T18:39
https://en.wikipedia.org/wiki/Armavia,'"Armavia"',"Armavia - Wikipedia",2019-06-03T19:43
"https://en.wikipedia.org/wiki/As_Maine_goes,_so_goes_the_nation",""As_Maine_goes,_so_goes_the_nation"","As Maine goes, so goes the nation - Wikipedia",2019-05-27T20:38
